,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר מוצרי גלם למתכון,,,,,,,,₪23.33,,,,מחיר מוצרי גלם למוצר,,,,,,,,₪4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,אריזה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מוצר אריזה,,,,,,,,מחיר לאריזה,,,,כמות באריזה,,,,,מחיר ליחידה,,,,יחידות למתכון,,,,,מחיר למתכון,,,,מחיר למוצר,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 .,שקית נייר,,,,,,, ₪ ,#N/A,,,#N/A,,,,, ₪ ,#N/A,,,17,,,,, ₪ ,#N/A,,, ₪ ,#N/A,,,,,,,,,,,,,,,,
,2 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,3 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,4 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,5 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,6 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,7 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,8 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,9 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,10 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר אריזה למתכון,,,,,,,,#N/A,,,,מחיר אריזה למוצר,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,לייבור,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,עובד,,,,,,,,,,שעות,,,,עלות שעה,,,,,מחיר עבודה למתכון,,,,,מחיר עבודה למוצר,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 .,מוריה פלדמן,,,,,,,,,0.5,,,, ₪ ,54.00,,,, ₪ ,27.00,,,, ₪ ,5.40,,,,,,,,,,,,,,,,,,,,,,
,2 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,3 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,4 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,5 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,6 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,7 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,8 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,9 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,10 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר עובדים למתכון,,,,,,,,₪27.00,,,,מחיר עובדים למוצר,,,,,,,,₪5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מחיר מתכון כולל,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ₪ ,#N/A,,,,,
,שם מוצר,,,,,,לחם שיפון 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מחיר מוצר,,,,,,,,
,כמות מוצרים סופיים למתכון,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,, ₪ ,#N/A,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר מכירה,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,הרכב מחיר,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,עלות,,,למתכון,,,למוצר,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מוצרים,,, ₪ ,28.32,, ₪ ,5.66,
,,,,,,,,,,,,,,הרכב מוצרים,,,,,,,,,,,,,,,,,,,,,,,,,,אריזה,,, ₪ ,#N/A,, ₪ ,#N/A,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,עובדים,,, ₪ ,27.00,, ₪ ,5.40,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,חומר גלם,,,,,,,,מחיר ליחידה,,,,כמות במתכון,,,,,מחיר למתכון,,,,מחיר למוצר,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 .,קמח שיפון מלא מנופה (נ.א) 1 ק''ג ,,,,,,, ₪ ,5.90,,,1,,,,, ₪ ,5.90,,, ₪ ,1.18,,,,,,,,,,,,,,,,,,,,,,,,,
,2 .,מים,,,,,,, ₪ ,1.00,,,1,,,,, ₪ ,1.00,,, ₪ ,0.20,,,,,,,,,,,,,,,,,,,,,,,,,
,3 .,מחמצת ,,,,,,, ₪ ,8.00,,,1,,,,, ₪ ,8.00,,, ₪ ,1.60,,,,,,,,,,,,,,,,מחיר מכירה,,,,,,,, ₪ ,29.00
,4 .,קמח שיפון מלא מנופה (נ.א) 1 ק''ג ,,,,,,, ₪ ,5.90,,,2,,,,, ₪ ,11.80,,, ₪ ,2.36,,,,,,,,,,,,,,,,,,,,,,,,,
,5 .,מים,,,,,,, ₪ ,1.00,,,1.55,,,,, ₪ ,1.55,,, ₪ ,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
,6 .,מלח חבילות ארוז 12,,,,,,, ₪ ,1.73,,,0.04,,,,, ₪ ,0.07,,, ₪ ,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
,7 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,הכנסה,,,, ₪ ,29.00,,
,8 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,הוצאה למוצר,,,, ₪ ,#N/A,,
,9 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,רווח למוצר,,,, ₪ ,#N/A,,
,10 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,11 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,12 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,13 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,14 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,שולי רווח,,,,,,,,
,15 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,
,16 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,17 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,18 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,19 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר מוצרי גלם למתכון,,,,,,,,₪28.32,,,,מחיר מוצרי גלם למוצר,,,,,,,,₪5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,אריזה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מוצר אריזה,,,,,,,,מחיר לאריזה,,,,כמות באריזה,,,,,מחיר ליחידה,,,,יחידות למתכון,,,,,מחיר למתכון,,,,מחיר למוצר,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 .,שקית נייר,,,,,,, ₪ ,#N/A,,,#N/A,,,,, ₪ ,#N/A,,,17,,,,, ₪ ,#N/A,,, ₪ ,#N/A,,,,,,,,,,,,,,,,
,2 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,3 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,4 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,5 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,6 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,7 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,8 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,9 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,10 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר אריזה למתכון,,,,,,,,#N/A,,,,מחיר אריזה למוצר,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,לייבור,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,עובד,,,,,,,,,,שעות,,,,עלות שעה,,,,,מחיר עבודה למתכון,,,,,מחיר עבודה למוצר,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 .,מוריה פלדמן,,,,,,,,,0.5,,,, ₪ ,54.00,,,, ₪ ,27.00,,,, ₪ ,5.40,,,,,,,,,,,,,,,,,,,,,,
,2 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,3 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,4 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,5 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,6 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,7 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,8 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,9 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,10 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר עובדים למתכון,,,,,,,,₪27.00,,,,מחיר עובדים למוצר,,,,,,,,₪5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מחיר מתכון כולל,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ₪ ,#N/A,,,,,
,שם מוצר,,,,,,פוגאס זיתים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מחיר מוצר,,,,,,,,
,כמות מוצרים סופיים למתכון,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,, ₪ ,#N/A,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר מכירה,,,,,,,,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,הרכב מחיר,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,עלות,,,למתכון,,,למוצר,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מוצרים,,, ₪ ,28.80,, ₪ ,7.20,
,,,,,,,,,,,,,,הרכב מוצרים,,,,,,,,,,,,,,,,,,,,,,,,,,אריזה,,, ₪ ,#N/A,, ₪ ,#N/A,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,עובדים,,, ₪ ,27.00,, ₪ ,6.75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,חומר גלם,,,,,,,,מחיר ליחידה,,,,כמות במתכון,,,,,מחיר למתכון,,,,מחיר למוצר,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 .,קמח לחם גרמני 630 מנופה(נ.א) 5 ק''ג,,,,,,, ₪ ,6.40,,,2,,,,, ₪ ,12.80,,, ₪ ,3.20,,,,,,,,,,,,,,,,,,,,,,,,,
,2 .,מחמצת ,,,,,,, ₪ ,8.00,,,0.5,,,,, ₪ ,4.00,,, ₪ ,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
,3 .,מלח חבילות ארוז 12,,,,,,, ₪ ,1.73,,,0.039,,,,, ₪ ,0.07,,, ₪ ,0.02,,,,,,,,,,,,,,,,מחיר מכירה,,,,,,,, ₪ ,22.20
,4 .,מים,,,,,,, ₪ ,1.00,,,1.29,,,,, ₪ ,1.29,,, ₪ ,0.32,,,,,,,,,,,,,,,,,,,,,,,,,
,5 .,שמרים יבשים 500 גרם - פליישמן,,,,,,, ₪ ,7.90,,,0.003,,,,, ₪ ,0.02,,, ₪ ,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
,6 .,זית קלמטה מגולען יווני לנדא - כהן,,,,,,, ₪ ,17.49,,,0.2,,,,, ₪ ,3.50,,, ₪ ,0.87,,,,,,,,,,,,,,,,,,,,,,,,,
,7 .,זיתים ירוקים מגולענים,,,,,,, ₪ ,15.00,,,0.2,,,,, ₪ ,3.00,,, ₪ ,0.75,,,,,,,,,,,,,,,,,,הכנסה,,,, ₪ ,22.20,,
,8 .,מוצרלה מגוררת 2 ק''ג ( גד ) ,,,,,,, ₪ ,41.25,,,0.1,,,,, ₪ ,4.13,,, ₪ ,1.03,,,,,,,,,,,,,,,,,,הוצאה למוצר,,,, ₪ ,#N/A,,
,9 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,רווח למוצר,,,, ₪ ,#N/A,,
,10 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,11 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,12 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,13 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,14 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,שולי רווח,,,,,,,,
,15 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,
,16 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,17 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,18 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,19 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 .,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר מוצרי גלם למתכון,,,,,,,,₪28.80,,,,מחיר מוצרי גלם למוצר,,,,,,,,₪7.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,אריזה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מוצר אריזה,,,,,,,,מחיר לאריזה,,,,כמות באריזה,,,,,מחיר ליחידה,,,,יחידות למתכון,,,,,מחיר למתכון,,,,מחיר למוצר,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 .,שקית נייר,,,,,,, ₪ ,#N/A,,,#N/A,,,,, ₪ ,#N/A,,,17,,,,, ₪ ,#N/A,,, ₪ ,#N/A,,,,,,,,,,,,,,,,
,2 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,3 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,4 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,5 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,6 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,7 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,8 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,9 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,10 .,,,,,,,,  ,,,,,,,,,  ,,,,,,,,,  ,,,,  ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר אריזה למתכון,,,,,,,,#N/A,,,,מחיר אריזה למוצר,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,לייבור,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,עובד,,,,,,,,,,שעות,,,,עלות שעה,,,,,מחיר עבודה למתכון,,,,,מחיר עבודה למוצר,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 .,מוריה פלדמן,,,,,,,,,0.5,,,, ₪ ,54.00,,,, ₪ ,27.00,,,, ₪ ,6.75,,,,,,,,,,,,,,,,,,,,,,
,2 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,3 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,4 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,5 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,6 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,7 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,8 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,9 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,10 .,,,,,,,,,,,,,,  ,,,,,  ,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר עובדים למתכון,,,,,,,,₪27.00,,,,מחיר עובדים למוצר,,,,,,,,₪6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מחיר מתכון כולל,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ₪ ,#N/A,,,,,
,שם מוצר,,,,,,שם המוצר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מחיר מוצר,,,,,,,,
,כמות מוצרים סופיים למתכון,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, ₪ ,#N/A,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מחיר מכירה,,,,,,,,,,,,,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,הרכב מחיר,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
